Optimizer,objfname,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10
WOA,teamSizeModel,100.0,66.30930475289966,38.02294870494812,40.568171720199175,41.50133180961991,40.34742417216417,33.515798725471626,30.090898624504714,39.3663660298679,41.44037065141471
WOA,teamSizeModel,100.0,49.32852436265397,26.602905423776175,33.697789331694594,35.49887862916082,33.34101944958548,36.43311289025147,24.824706865054672,27.31510430790055,25.591211392979275
WOA,teamSizeModel,100.0,100.0,81.37984397685669,95.25632935199026,36.55190285164563,100.0,54.77781023359077,63.46352393941661,61.25678492101652,61.27154571712621
WOA,teamSizeModel,100.0,88.8025720935947,95.46637694305275,80.08932120469481,46.06851694995946,37.92973199635766,43.053347094962376,38.42190956795089,38.13506475296083,33.99071029389341
WOA,teamSizeModel,100.0,69.8461217610555,78.9467246319418,86.61416907684188,72.84783412292566,31.754664179650955,45.61421535689242,29.53359668049014,38.29470316034163,49.06541831600371
WOA,teamSizeModel,100.0,64.91722381218224,34.16505767077973,21.531003608733787,21.165284626345123,22.62781521219589,21.421529654609888,21.247131084160152,20.330243550409556,20.32989820670569
WOA,teamSizeModel,100.0,100.0,71.40373693708453,78.83378938892683,56.59676873341128,66.12172870020775,65.91358701518931,58.02696274546042,58.13130890765883,59.54461664543835
WOA,teamSizeModel,100.0,88.53427498850638,60.98623999592336,58.11561221095918,44.71448656616388,44.217297430835586,52.17671996304053,32.11909508280094,35.819037542850516,37.04522425280807
WOA,teamSizeModel,100.0,100.0,52.52009233040913,66.35404191513437,53.20118785106908,32.335007333397854,25.597141386680466,26.601114736709874,24.72679688953997,24.52007877676891
WOA,teamSizeModel,100.0,100.0,39.02497326823433,49.913136502901544,27.05390048943205,50.67347026464729,30.974689348015644,25.09383421454755,26.5603562608323,24.161219388962138
WOA,teamSizeModel,100.0,97.31160268778409,40.72280159944358,53.593824497779906,26.614046088192516,36.5605783884546,33.31310462788833,41.560001127398515,36.49812334140634,39.894470310797594
WOA,teamSizeModel,100.0,38.91084630632066,24.911827731820047,32.16738094157638,21.756635052481567,27.985269244472672,24.26879170929779,24.737717864515954,24.498499685488902,24.46484819853097
WOA,teamSizeModel,100.0,82.22860148462473,53.16799489595784,44.287227079968886,33.319511071264415,42.75696278670079,29.179945106889594,54.02312585359284,48.082540479608774,47.796516861085195
WOA,teamSizeModel,100.0,80.58157337627128,99.4863437162922,58.94624996137481,35.629061189325206,39.17921258474212,37.77351090617075,35.673443180801854,43.64527285389565,48.429431256812954
WOA,teamSizeModel,100.0,100.0,61.30345391370252,33.94069605045102,23.359240213480657,29.40013254611351,22.686892153429223,30.558475334533647,24.940568163170795,27.41814493330546
WOA,teamSizeModel,100.0,72.50016598267578,46.972294008596464,29.999363680781617,22.84467573385993,28.75155047900278,29.867531391434337,24.962627227760485,26.53778713277195,26.140784183739875
WOA,teamSizeModel,100.0,62.24415801442201,50.97032109244313,27.93546688730764,19.480645700805223,19.967826061982922,19.315443221933286,18.494717624900332,18.84948955077427,19.902714979116656
WOA,teamSizeModel,100.0,52.577121413364615,55.669368525148,61.585383683851106,34.80696589661952,32.18850536988975,46.9031322351931,38.119523770452865,45.2389568551922,40.312760837097
WOA,teamSizeModel,100.0,85.40902308141337,68.4130877204446,81.76967605303204,57.809101962622755,48.60996797648574,59.2425042186096,63.00193122508476,48.17079435031052,58.98471013976487
CSA,teamSizeModel,100.0,92.76497209831588,85.95794827833592,78.05453044083986,71.94228036992759,65.16310613060654,58.35534942692502,54.97712200463846,51.176203907483966,48.10285610504147
CSA,teamSizeModel,100.0,93.42102267766118,89.14209726958886,90.136714313596,85.99765692733715,80.05197092598722,75.90384801979603,72.12093605945121,65.25930877636426,60.84375303216852
CSA,teamSizeModel,100.0,93.11604286956585,86.34456869877927,79.38830109428595,72.11547430335573,67.62178006543344,60.56990194523962,53.05885231477,45.84407476551506,43.01532919280546
CSA,teamSizeModel,100.0,95.54759876523504,91.15273353052167,87.6924594761343,84.2686986525488,76.92179403057082,71.14385187153933,65.13207750716978,57.587116269629455,52.735835649891115
CSA,teamSizeModel,100.0,92.77376520397112,86.31280874571614,79.25280244108892,73.57437444707404,68.30054032835766,61.51183146724456,53.451709875905685,47.97832315784148,44.41421180092424
CSA,teamSizeModel,100.0,92.81311185023853,86.54645329316804,79.16362272062828,73.52153063616362,68.6430891547591,63.74124829920581,58.000966317612324,52.65388129601368,51.729824702877835
CSA,teamSizeModel,100.0,92.33315184078819,85.63621826910133,75.53151743419899,71.02392733430058,66.36431694283422,60.070425598709456,54.22983112398746,48.87281194037725,45.64005646737193
CSA,teamSizeModel,100.0,95.8226024446186,91.16319747900086,85.35768600459896,80.99819676090604,74.56072001530542,66.7937061631363,62.117564829107586,56.30602826207773,49.87725442805083
CSA,teamSizeModel,100.0,93.927030194697,85.54124536582623,78.35849427630544,71.95239741537527,65.28677357704206,62.212043607564674,55.93445787798402,53.1099585409507,47.597611321021446
CSA,teamSizeModel,100.0,92.09389195640095,84.15296918562841,90.76301988581109,87.92482837736543,79.97164132770214,71.97315557052325,65.80036597498359,59.861685638591226,53.42793394746212
CSA,teamSizeModel,100.0,94.01140332564921,85.53846936579383,77.20508555859159,68.18428803646822,61.466929453817556,55.41114196522633,50.254462327448344,45.40197187272991,41.55594382298772
CSA,teamSizeModel,100.0,95.54747189228904,89.95707549038522,98.20249791207223,93.62628846803598,89.90622871878482,90.78093061401879,84.85109765575558,78.03385110935824,71.99682765961309
CSA,teamSizeModel,100.0,95.3709776011078,88.93799794382382,82.18166745720538,76.63364796441549,73.28101041815896,68.16270715908975,63.1167323750032,59.23120415277131,54.418524155638735
CSA,teamSizeModel,100.0,90.0474691968098,80.29547446204212,72.29259987962614,64.9526084122734,56.35926651728005,50.48615925412885,57.04164619455102,49.470481203877895,44.24702724572037
CSA,teamSizeModel,100.0,94.13404820983654,87.48829727296483,79.39351657840395,71.4034850229531,64.54678095870695,59.23294442260276,52.7297687028531,47.76946051124536,42.60019960985038
CSA,teamSizeModel,100.0,94.15296314422675,86.27217433861927,79.9513657218051,70.73592719911903,65.92454385757236,60.15189494598695,57.94264522491353,51.70055783058937,48.0256670004269
CSA,teamSizeModel,100.0,90.40355821469628,80.24815752712165,72.91304772188238,66.18396704226313,57.557858298708666,52.275206357422036,47.872669529798806,41.11698927083904,37.21727029784633
CSA,teamSizeModel,100.0,93.24030793314496,86.8919198809398,78.98772968636325,73.44108641633801,67.33560616988625,62.62200255272076,56.323909828394,61.66322458016498,58.1814839380357
CSA,teamSizeModel,100.0,92.64238505058324,86.66962596273304,80.34686501052619,72.03848742092022,64.0100355648201,60.66551017376393,56.392476048937276,50.681081989664946,44.89823868616723
CSA,teamSizeModel,100.0,92.60535303385488,87.26669435969875,81.42699652194861,76.07106063525477,68.23584474939773,63.01668679529415,55.77789468391644,51.23866703155778,44.87741334032522
CSA,teamSizeModel,100.0,100.0,95.01483227965737,90.29377940542564,83.71566901947686,80.19138654168495,75.56112314580385,67.58334163528313,62.316864091869306,56.21814966357491
CSA,teamSizeModel,100.0,92.49787028571342,86.71150542274977,79.7060444812146,73.84847885012928,66.20568420369985,60.40455820588172,54.96725076712451,51.25525950224312,47.765553562229506
CSA,teamSizeModel,100.0,94.30224571643446,85.72562611064623,79.36813185740463,73.59040909266622,76.51259067552412,71.18010908981577,64.2990711863957,68.64277582260225,64.10966667174277
CSA,teamSizeModel,100.0,94.61063147156925,91.09627138553934,84.99480948690717,80.4379242150068,77.01833914587418,70.55826907519817,71.3004599169818,67.6304894991543,60.67156984629577
CSA,teamSizeModel,100.0,94.571589431742,89.56829535376924,84.93016544052875,78.52616702918021,74.84454921908157,69.86169343391099,65.34585263927019,59.12801301152816,56.90330484001128
CSA,teamSizeModel,100.0,89.45565771834137,94.89839910196226,86.90485726932245,75.51541696656024,68.31851569968552,60.18153979924381,54.03374244044768,51.083167984886124,48.47809518588811
CSA,teamSizeModel,100.0,95.31809980691379,84.09354421579694,89.02721325829765,93.14221670435772,85.91678419483533,80.45456730290142,72.60388102827667,63.63399051411881,58.13467523212218
CSA,teamSizeModel,100.0,91.9302034834104,92.35599676694905,88.18254672591553,80.21919853021053,72.94522993642538,66.78474457221147,60.86165586012924,55.99291242157125,50.71991881203463
CSA,teamSizeModel,100.0,92.31067095756255,84.6344412831701,78.68405334871147,88.8622623197062,82.31912798120959,74.29003408010392,67.29005928103659,61.94183292139833,53.60695064749129
CSA,teamSizeModel,100.0,93.30510684865159,89.11177238636631,84.5677039223155,79.4382191464942,78.57041038477281,72.63952420418211,68.34142085350177,62.44921857016459,57.48301207733436
DE,teamSizeModel,100.0,85.91016214696165,77.38693601088272,74.10740478646856,70.71085325187893,60.319005327363506,58.09561943402767,56.659528412316085,58.810332087948055,56.58250238536509
DE,teamSizeModel,100.0,67.01461570866321,58.52038961409487,44.290240218246645,52.20811976022325,43.33544309749296,42.49999561683348,43.29361971934029,43.29361971934029,51.805187214606065
DE,teamSizeModel,100.0,100.0,80.46873815412677,79.1620421628641,79.1620421628641,66.09892547374109,62.39405801616103,54.52697950405905,56.51200444372718,75.92989119624087
DE,teamSizeModel,100.0,85.29062280017983,64.83383634783004,43.94336158881641,43.94336158881641,46.488682417383636,50.868518638995496,48.090419422186955,52.1945241005844,45.597058055280755
DE,teamSizeModel,100.0,86.07822824025611,71.49746496722415,64.20477916457774,61.80614222285426,59.81073435394691,57.98583477868754,55.17936043188713,55.064152125368224,54.796868854244366
DE,teamSizeModel,100.0,100.0,100.0,80.28371284283816,73.08405136174405,64.01588378010315,56.37787234461915,52.603016981995545,49.99026203802423,47.9735368881514
DE,teamSizeModel,100.0,92.5905144358344,88.54223646581998,76.32943696104199,69.6972306530239,69.98886484133993,67.73982152466525,65.46235623201062,65.79724125333965,65.79724125333965
DE,teamSizeModel,100.0,100.0,97.44225075725234,84.92045410040268,77.35584863368415,74.62116770788231,68.51392057789926,67.91794017182212,64.3498178968968,62.44392222329598
DE,teamSizeModel,100.0,87.49460657895374,87.49460657895372,84.62749211992285,75.85954278554044,56.51833180345701,51.266514164711786,51.24662091608019,56.88138359098388,60.606394397252984
DE,teamSizeModel,100.0,100.0,84.91474738287013,64.59387118274552,60.307806005890654,53.98231126258409,51.30168504043999,60.911477157560356,51.93635552151973,51.93635552151973
DE,teamSizeModel,100.0,91.25067755553302,86.5824149089886,83.88128180532765,83.6647507548983,87.51092941337198,72.36109591892591,70.05265472028084,68.46170200229578,64.88710466130966
DE,teamSizeModel,100.0,78.31956196669479,69.16837507137433,55.83262467288208,47.452635723636114,46.57281834853705,45.01005631344597,43.18660764869591,45.152619314040734,52.90125783208137
DE,teamSizeModel,100.0,92.18186126089863,53.55925440162359,45.90821177731653,51.35598054922301,51.35598054922301,52.28562277745923,67.64322530199846,67.64322530199846,64.59521799630598
DE,teamSizeModel,100.0,86.63699044863202,67.45718322382777,62.638261097543825,52.85126818668275,52.244020077917405,46.55240074269153,46.618097175511174,45.31659757397613,47.06465536075819
DE,teamSizeModel,100.0,100.0,80.8619722957922,66.21247301109975,48.14054264597017,42.07873041743769,41.07154142189342,41.462347993630985,40.788494015157,39.79423611941287
DE,teamSizeModel,100.0,88.92205985448133,90.71582697787906,80.59303926239893,74.5376470623939,72.73245467069432,64.82616900578208,64.72562664472538,67.27117642238785,61.90130032049663
DE,teamSizeModel,100.0,93.02210367611069,79.79855940799955,66.01027455949125,61.194026502376076,59.83801098447352,60.989028862316694,60.38998906587857,61.8369373890993,59.43599226622474
DE,teamSizeModel,100.0,78.31527068077297,73.18726218506578,79.58207119848717,46.753840639435666,39.83783369872611,43.0949588012719,47.47446916251252,45.03026804933419,47.59065286713719
DE,teamSizeModel,100.0,100.0,90.90938874477264,97.04266953481019,97.31196945284321,79.96547731562758,74.22471854633939,69.36241412222184,59.801770168730116,62.58122356628923
DE,teamSizeModel,100.0,74.83419798255119,81.95391574836893,86.31161574843497,80.23990961956098,55.768837896924836,58.632276143671106,52.38308417305665,50.862199543475775,55.34287187674772
DE,teamSizeModel,100.0,100.0,82.80587435621679,80.67728331039505,86.64596766185471,83.25172788608486,84.51018543006734,97.42915101729297,97.42915101729297,93.10365265897613
DE,teamSizeModel,100.0,93.22100036327534,94.10138992648632,85.73181981222712,71.31984266246312,69.9625754191795,59.22475737988271,58.8139089170509,58.44634627441033,54.602712173025004
DE,teamSizeModel,100.0,100.0,94.71132217324038,80.34019579539724,62.04776342207202,50.840803265367086,41.769655307930456,45.41651831484438,45.94683903098924,45.92746658473737
DE,teamSizeModel,100.0,79.32102718589523,68.71724101099008,57.076127927670285,48.52414258214848,52.9337755510605,55.10282214212292,53.60843548478994,51.895951838570944,51.895951838570944
DE,teamSizeModel,100.0,94.02516426418862,98.20483960318595,88.97839258257932,83.11194388959451,72.00057845233302,68.71678976419867,70.15630517673821,69.1164669846214,67.62783869330104
DE,teamSizeModel,100.0,81.80304602430618,88.52004245828714,85.70393272339884,81.23551370528536,77.92371118542948,69.10540838039032,66.9753661957108,65.6858465594546,56.310787365502556
DE,teamSizeModel,100.0,85.19030520526026,59.21416228523033,61.25191042238007,60.790501121964844,51.583756066282014,51.25699594832997,51.99456471851044,47.54513823049157,52.48427607638606
DE,teamSizeModel,100.0,84.19192669162535,71.90354982620362,55.75260054075175,57.176281228180834,49.445173327649805,50.76077354404366,48.74749525255367,47.64880136078903,48.072924036782325
DE,teamSizeModel,100.0,71.6270457880376,53.88179120275801,68.29998935039774,66.1730190482608,63.247898491522356,56.9113292659228,53.029286629742835,47.064615372237135,45.64282083267821
DE,teamSizeModel,100.0,75.29604864327095,80.95220780208166,80.90838503542244,53.96418362447572,53.0015938878574,55.62038197821778,55.62038197821778,54.57996905253219,54.57996905253219
