Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
BA,teamSizeModel,0.10042905807495117,219.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,212.13,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924
BA,teamSizeModel,0.08728957176208496,175.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998,170.26999999999998
BA,teamSizeModel,0.09542703628540039,194.13,191.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998
BA,teamSizeModel,0.0928201675415039,194.504,194.504,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998
BA,teamSizeModel,0.09408736228942871,217.794,204.504,197.13,197.13,197.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,194.13,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924
BA,teamSizeModel,0.09633445739746094,236.504,235.13,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,207.26999999999998,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924,205.924
BA,teamSizeModel,0.0876612663269043,206.794,186.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13
BA,teamSizeModel,0.09617233276367188,232.71,218.794,197.504,183.13,183.13,183.13,183.13,183.13,177.13,177.13,177.13,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998
BA,teamSizeModel,0.08950304985046387,219.71,202.504,185.504,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,182.26999999999998,182.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998
BA,teamSizeModel,0.0931699275970459,228.504,207.13,197.13,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998
BA,teamSizeModel,0.10410284996032715,193.504,193.504,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998
BA,teamSizeModel,0.10805583000183105,210.504,191.504,191.504,191.504,191.504,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998
BA,teamSizeModel,0.09314084053039551,202.392,200.504,200.13,197.13,197.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998
BA,teamSizeModel,0.0961308479309082,211.504,209.13,209.13,197.13,197.13,197.13,197.13,197.13,197.13,197.13,197.13,197.13,197.13,197.13,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,196.26999999999998,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924,195.924
BA,teamSizeModel,0.09067010879516602,183.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998,175.26999999999998
BA,teamSizeModel,0.09352731704711914,192.504,192.504,192.504,192.504,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998
BA,teamSizeModel,0.08745551109313965,209.71,209.71,183.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13,176.13
BA,teamSizeModel,0.08707642555236816,178.392,178.392,178.392,178.392,178.392,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,172.504,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13,171.13
BA,teamSizeModel,0.08846402168273926,230.794,213.392,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,192.504,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998
BA,teamSizeModel,0.118438720703125,208.504,195.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,190.26999999999998,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924,189.924
BA,teamSizeModel,0.1069951057434082,200.392,195.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998,186.26999999999998
